سهروردی شمالی,پاشا,,
وليعصر,4 راه پارك وي,,
شمس آباد,اميد,,
الهيه,ماهروزاده,,
-,فرحزاد,,
اشرفي اصفهاني,گلستان 3,,
ستارخان,نرسيده به پل ,,
اشرفي اصفهاني,بيدكي,,
شهرآراء,خ 20,,
جنت آباد,نيايش,,
شهرآراء,گلرخ,,
آجودانيه,بالاتر از پارك شطرنج,,
بنی هاشم,ساقدوش,,
انقلاب,آذرنوش,,
شريعتي,نرسيده به طالقاني,,
جنت آباد,رازي,,
کاشانی,نرسيده به جنت آباد,,
یوسف آباد,قدس ميرحيدري,,
اشرفي اصفهاني,نرسيده به نيايش,,
شهرك آزمايش,ياسمن جنوبي,,
اشرفي اصفهاني,گلستان 7,,
شريعتي,ميثاق 6,,
شمس آباد,مولوي,,
الهيه,كادوس,,
محموديه,گودرزي,,
تهرانپارس,خ 111,,
نياوران,ميدان ياسر,,
پاسداران,كوهستان 3,,
جنت آباد,خ 6 شرقي,,
جمهوري,4راه استانبول,,
تهرانپارس,خ 120,,
جمهوري,نوفل لوشاتو,,
درکه,ميدان دركه,,
بنی هاشم,نيستان 9,,
صدر,منظريه,,
فرحزاد,خ امام زاده داوود,,
درکه,لاله,,
بازار,پامنار,,
پاسداران,نوبنياد,,
جنت آباد,گلزار غربي,,
جنت آباد,خ 5 شرقي,,
شهران,سرو,,
شيخ فضل الله,برخيابان,,
بنی هاشم,بر خيابان,,
اشرفي اصفهاني,نرسيده به پل حكيم,,
بنی هاشم,نسترن,,
جنت آباد,بهارستان 15,,
شهرآراء,زرخيز,,
بنی هاشم,سپيده,,
بهارشمالي,وارسته,,
انقلاب,پيچ شميران,,
منظريه,بر خيابان,,
جنت آباد,بهارستان 3,,
اشرفي اصفهاني,گلستان 20 غربي,,
بلوار کشاورز,معظم,,
دولت,رشيدي,,
شهرآراء,بالاتر از پارك,,
کامرانيه جنوبي,مريم,,
تهرانپارس,وفادار غربي,,
شريعتي,بالاتر از 3 راه زندان,,
اشرفي اصفهاني,گلستان 19,,
فرحزاد,حجت الله,,
لواسان,نارون,,
فرحزاد,گلبرگ3,,
-,ميدان حر,,
آتی ساز,بلوك 23,,
سوهانک,ميدان قائم,,
بنی هاشم,فرزانه,,
نياوران,ناز,,
اوين,ميدان دانشگاه,,
مجيديه,نرسيده به ميدان سرباز,,
منظريه,پيشاهنگ,,
آتی ساز,فاز 1,,
دربند,ميدان امام زاده قاسم,,
الهيه,گلناز,,
فردوسی,خسرو زماني,,
طالقاني,بهار شمالي,,
نامجو,ايستگاه روشنايي,,
شهرآراء,شهرآراء,,
فرشته,بعد از تختي,,
اشرفي اصفهاني,امام حسن,,
تهران نو,خاتم,,
اوين,باغستان 8,,
چیذر,ميدان چيذر,,
-,هشتگرد,,
فرحزاد,ميدان فرحزاد,,
كرج,مهرشهر,,
چمران,نرسيده به پل مديريت,,
دروس,بهستان ,,
كرج,زعفزانيه,,
كرج,بلوار امام خميني,,
آتی ساز,سوري,,
تهرانپارس,توحيد,,
آجودانيه,آذرمي,,
نياوران,آرين,,
عراقي,بر خيابان,,
دولت,باقري,,
منظريه,مرجان,,
اقدسيه,پارك اول,,
کامرانيه جنوبي,گلريز,,
شهرآراء,خ 35,,
شهرآراء,گل افشان,,
قيطريه,غفاري,,
-,ميدان شهدا,,
صدر,نرسيده به دستور,,
قيطريه,بلوار 35 متري قيطريه,,
بلوارفردوس,سازمان برنامه مركزي,,
دولت,رستمي,,
آپادانا,,,
سهروردی شمالی,محبي,,
ستارخان,روبروي دريان نو,,
مجيديه,ميدان سرباز,,
قيطريه,نرگس,,
اوين,بر خيابان,,
طالقاني,بعد از تقاطع بهار,,
بلوار کشاورز,رويان,,
آجودانيه,17 شرقي,,
آجودانيه,16 شرقي,,
کاشانی,نرسيده به شاهين,,
جلفا,تيهو,,
شهرآراء,خ 24,,
وليعصر,ميدان راه آهن,,
قيطريه,سه راه منظريه,,
بخارست,خ 16,,
درکه,بر خيابان,,
پيروزي,همایون,,
صدر,بر اتوبان,,
اقدسيه,مسجد جامع,,
صدر,فتح,,
-,حکیم غرب,,
دولت,هروی,,
جنت آباد,رازی,,
کامرانيه شمالی,یاسمن,,
پاسداران,نارنجستان 11,,
ديباجي شمالي,رعنا,,
عراقي,سرو,,
ديباجي جنوبي,نرسیده به صدر,,
